trade_time,nav,cash,position_val,num_positions
2026-03-20 14:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 14:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 14:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 14:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-20 15:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 09:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 09:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 10:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 10:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 10:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 10:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 11:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 11:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 11:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 13:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 13:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 13:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 13:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 14:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 14:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 14:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 14:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-23 15:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-24 09:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-24 09:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-24 10:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-24 10:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-24 10:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-24 10:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-24 11:00:00,9900.915918999883,9900.915918999883,0.0,0
