trade_date,Monthly_DoubleLow_Top10,Monthly_DoubleLow_Top5,511380_CB_ETF_Benchmark
2025-09-24,1.1402319110263806,1.0638685233372702,1.2153564899451554
2025-09-25,1.1409675710263807,1.06360875333727,1.2183729433272397
2025-09-26,1.1417666410263805,1.0651514833372702,1.2140767824497258
2025-09-29,1.1497237710263806,1.06880200333727,1.2255941499085923
2025-09-30,1.1549404710263806,1.07109341333727,1.2324497257769653
2025-10-09,1.1587645771163806,1.0701811321772703,1.2394881170018281
2025-10-10,1.1633891519125403,1.0733909453737103,1.2316270566727605
2025-10-13,1.1591210419125406,1.0717045453737104,1.2292504570383913
2025-10-14,1.1550037019125405,1.0709484453737101,1.2177330895795246
2025-10-15,1.1581296819125404,1.0719175453737104,1.2267824497257769
2025-10-16,1.1533744119125404,1.0699517453737102,1.2193784277879343
2025-10-17,1.1473537119125405,1.0683089853737102,1.2082266910420476
2025-10-20,1.1507267719125405,1.0711079453737102,1.2088665447897624
2025-10-21,1.1571957319125405,1.0724841853737102,1.2177330895795246
2025-10-22,1.1565906319125403,1.0715363253737102,1.2156307129798902
2025-10-23,1.1590545419125404,1.0717997053737103,1.2180073126142597
2025-10-24,1.1589545519125406,1.0713431853737103,1.223217550274223
2025-10-27,1.1647009219125404,1.0738149453737103,1.2318098720292505
2025-10-28,1.1632415319125406,1.0730919053737102,1.2278793418647167
2025-10-29,1.1684171719125405,1.0741567653737103,1.2407678244972578
2025-10-30,1.1613731119125406,1.0725768653737102,1.2315356489945157
2025-10-31,1.1625674619125406,1.0738557653737104,1.2323583180987203
2025-11-03,1.1626934249025407,1.0736535549737103,1.2342778793418647
2025-11-04,1.1464047949025407,1.06137058497371,1.2287020109689215
2025-11-05,1.1525542149025405,1.0655062949737102,1.2345521023765997
2025-11-06,1.1667008049025405,1.0714084549737102,1.2395795246800732
2025-11-07,1.1642350549025406,1.0688589749737103,1.2414076782449726
2025-11-10,1.1605683949025407,1.0597360749737104,1.249908592321755
2025-11-11,1.1712001500481404,1.0685750984941103,1.247166361974406
2025-11-12,1.1710139800481405,1.0648643984941102,1.243601462522852
2025-11-13,1.1925547600481405,1.07395328849411,1.2562157221206582
2025-11-14,1.1839019300481404,1.07154587849411,1.2497257769652652
2025-11-17,1.2027757800481405,1.0873176284941102,1.2480804387568556
2025-11-18,1.1784984244281405,1.0676333227441102,1.243418647166362
2025-11-19,1.1817787444281407,1.0705988227441101,1.2457038391224864
2025-11-20,1.1787245944281406,1.0703594827441103,1.240402193784278
2025-11-21,1.1673920593895806,1.06617365655467,1.2308957952468007
2025-11-24,1.1672911093895804,1.0654077565546702,1.2298903107861061
2025-11-25,1.1759857039455803,1.0719785505346702,1.2317184643510055
2025-11-26,1.1729299239455806,1.0719785505346702,1.2218464351005487
2025-11-27,1.1703469739455805,1.0719785505346702,1.2155393053016454
2025-11-28,1.1745965139455805,1.0719785505346702,1.2238574040219379
2025-12-01,1.1772546164055806,1.0701196206346704,1.2249542961608775
2025-12-02,1.1721342964055808,1.0666639606346702,1.2184643510054844
2025-12-03,1.1718783164055806,1.06535557063467,1.2163619744058503
2025-12-04,1.1655262764055807,1.0626707906346704,1.2128884826325412
2025-12-05,1.1768404064055804,1.0689240406346703,1.2255027422303475
2025-12-08,1.1814368964055806,1.0722163606346702,1.2291590493601463
2025-12-09,1.1693499164055805,1.0675769306346703,1.222943327239488
2025-12-10,1.1742872097265804,1.0710984444436702,1.227330895795247
2025-12-11,1.1655618997265806,1.06471089444367,1.2226691042047533
2025-12-12,1.1659270125795802,1.06242320763317,1.226873857404022
2025-12-15,1.1704959156445804,1.0666281109781701,1.2237659963436929
2025-12-16,1.1643354556445806,1.06320284097817,1.217184643510055
2025-12-17,1.1781478388087405,1.07137358476377,1.2283363802559417
2025-12-18,1.1804688788087405,1.07138065476377,1.2283363802559417
2025-12-19,1.1837785488087404,1.07139580476377,1.233546617915905
2025-12-22,1.1830611088087406,1.07138267476377,1.2397623400365632
2025-12-23,1.1810531088087406,1.0713927747637702,1.2363802559414991
2025-12-24,1.1819174488087403,1.07139883476377,1.2445155393053018
2025-12-25,1.1848967288087406,1.07142206476377,1.2511882998171848
2025-12-26,1.1837169288087404,1.07142509476377,1.249908592321755
2025-12-29,1.1838471423187404,1.0714451878047702,1.246435100548446
2025-12-30,1.1832949823187404,1.0714451878047702,1.2492687385740402
2025-12-31,1.1858914923187405,1.0714451878047702,1.2489031078610604
2026-01-05,1.222497131328741,1.08472906404477,1.267367458866545
2026-01-06,1.2331777713287408,1.0904959740447702,1.2855575868372944
2026-01-07,1.235259411328741,1.09073751404477,1.2889396709323584
2026-01-08,1.242365451328741,1.0919331940447703,1.2920475319926874
2026-01-09,1.2714262413287407,1.10726324404477,1.3047531992687385
2026-01-12,1.308178351328741,1.1141626140447702,1.320658135283364
2026-01-13,1.2943453213287408,1.10381899404477,1.3076782449725777
2026-01-14,1.3053535413287407,1.1038408240447701,1.3092321755027423
2026-01-15,1.3085864613287408,1.1044413840447702,1.3133455210237661
2026-01-16,1.3181094113287406,1.1154329440447701,1.3166361974405851
2026-01-19,1.3174052113287409,1.11814013404477,1.3258683729433274
2026-01-20,1.3025158013287408,1.1190019640447701,1.3164533820840951
2026-01-21,1.3140530913287407,1.1189492240447703,1.323674588665448
2026-01-22,1.3373349313287408,1.1309141540447702,1.3382084095063986
2026-01-23,1.3538550113287406,1.1374630240447703,1.3553016453382085
2026-01-26,1.3536824013287407,1.1466036440447704,1.3406764168190128
2026-01-27,1.3528509613287407,1.1464393140447704,1.3446069469835467
2026-01-28,1.3768441213287408,1.16508155404477,1.3579524680073127
2026-01-29,1.374552431328741,1.16524959404477,1.3450639853747715
2026-01-30,1.350530791328741,1.1596283640447702,1.3225776965265081
2026-02-02,1.342512407898741,1.1587717270747702,1.290402193784278
2026-02-03,1.3637788240387407,1.1713397125347704,1.3220292504570383
2026-02-04,1.3424222040387406,1.1529673425347702,1.320383912248629
2026-02-05,1.3412505340387406,1.1516077025347704,1.3120658135283363
2026-02-06,1.3469142640387406,1.1549275825347705,1.3186471663619745
2026-02-09,1.3600956540387408,1.1630731425347705,1.3377513711151736
2026-02-10,1.3562328100777408,1.1603573770087703,1.333363802559415
2026-02-11,1.3703895200777407,1.1685168270087702,1.3349177330895796
2026-02-12,1.3706183600777406,1.1700282870087704,1.343510054844607
2026-02-13,1.3638905060802604,1.1641627816830704,1.3362888482632542
2026-02-24,1.3739341060802606,1.1679425816830704,1.3471663619744059
2026-02-25,1.3739097460802607,1.1683255516830704,1.3452468007312615
2026-02-26,1.3636901060802606,1.1624309716830703,1.3337294332723948
2026-02-27,1.3636446660802606,1.1619902016830703,1.3341864716636198
2026-03-02,1.3739673301902606,1.1740536515030702,1.3285191956124316
2026-03-03,1.331252524740261,1.1503601166930701,1.306672760511883
2026-03-04,1.3144918847402607,1.1412127566930703,1.3052102376599635
2026-03-05,1.3151564747402607,1.1394903866930701,1.3020109689213895
2026-03-06,1.3355780397942607,1.1501862615920702,1.3071297989031079
2026-03-09,1.3433511938792606,1.1589179615920704,1.300091407678245
2026-03-10,1.3575044882567606,1.1614390915920703,1.3113345521023767
2026-03-11,1.3609242082567607,1.1608687215920703,1.3164533820840951
2026-03-12,1.3609316172908006,1.1594234910769903,1.3015539305301647
2026-03-13,1.3598773572908007,1.1594234910769903,1.2890310786106034
2026-03-16,1.3644795272908006,1.1594234910769903,1.2842778793418648
2026-03-17,1.3652467772908006,1.1594234910769903,1.2647166361974407
2026-03-18,1.366667847290801,1.1594234910769903,1.280530164533821
2026-03-19,1.3555300272908006,1.1594234910769903,1.2592321755027422
2026-03-20,1.3502256672908006,1.1594234910769903,1.2497257769652652
2026-03-23,1.3474232572908007,1.1594234910769903,1.2410420475319928
2026-03-24,1.3536553472908006,1.1594234910769903,1.2659049360146253
2026-03-25,1.3616317572908008,1.1594234910769903,1.2762340036563071
2026-03-26,1.3574908172908007,1.1594234910769903,1.259963436928702
2026-03-27,1.3573835372908007,1.1594234910769903,1.2651736745886655
2026-03-30,1.3520818372908006,1.1594234910769903,1.2551188299817184
2026-03-31,1.345463557290801,1.1594234910769903,1.2350091407678245
2026-04-01,1.3615078671408007,1.1634113297169901,1.2586837294332724
2026-04-02,1.3425388445644006,1.1561299690869902,1.2461608775137112
2026-04-03,1.3391304004250106,1.1526652937936304,1.2491773308957954
2026-04-07,1.3509530104250107,1.1616426937936302,1.2520109689213894
2026-04-08,1.3680715304250106,1.1636186137936304,1.2922303473491774
2026-04-09,1.3557215204250106,1.1582147837936303,1.2864716636197442
2026-04-10,1.3540615861330108,1.1617353289956305,1.2778793418647167
2026-04-13,1.3520382061330107,1.1610471589956304,1.272943327239488
2026-04-14,1.3565147561330106,1.1612064889956304,1.287020109689214
2026-04-15,1.3542225261330105,1.1600753589956303,1.2841864716636198
2026-04-16,1.3580105261330107,1.1601759289956302,1.3055758683729433
2026-04-17,1.3556838361330106,1.1589419689956302,1.310694698354662
2026-04-20,1.3565775861330107,1.1599826989956303,1.3076782449725777
2026-04-21,1.3542858761330108,1.1590086389956304,1.3051188299817185
2026-04-22,1.3547432461330107,1.1589317989956303,1.313619744058501
2026-04-23,1.3509910661330107,1.1578741189956303,1.3059414990859233
2026-04-24,1.3524350561330107,1.1616426689956305,1.3021023765996345
2026-04-27,1.3526158561330106,1.1609081689956304,1.3071297989031079
2026-04-28,1.3513299161330108,1.1601397689956303,1.296800731261426
2026-04-29,1.3549789983372906,1.1588469337356302,1.3080438756855577
2026-04-30,1.3515330383372908,1.1588469337356302,1.306489945155393
2026-05-06,1.3519117983372906,1.1588469337356302,1.3244972577696528
2026-05-07,1.3536274983372907,1.1588469337356302,1.3246800731261428
2026-05-08,1.3500485783372906,1.1588469337356302,1.3242230347349178
2026-05-11,1.3466540983372908,1.1588469337356302,1.3285191956124316
2026-05-12,1.3364296683372907,1.1588469337356302,1.3155393053016453
2026-05-13,1.3338588083372909,1.1588469337356302,1.320201096892139
2026-05-14,1.3240937783372906,1.1588469337356302,1.3008226691042049
2026-05-15,1.3174306483372906,1.1588469337356302,1.2906764168190128
2026-05-18,1.3115367783372904,1.1588469337356302,1.289945155393053
2026-05-19,1.3180091383372907,1.1588469337356302,1.3117915904936015
2026-05-20,1.3113925283372905,1.1588469337356302,1.3048446069469837
2026-05-21,1.3111234283372903,1.1588469337356302,1.2893967093235832
2026-05-22,1.3047295483372905,1.1588469337356302,1.2918647166361974
2026-05-25,1.3051783483372905,1.1588469337356302,1.2941499085923218
2026-05-26,1.3055741583372904,1.1588469337356302,1.290127970749543
2026-05-27,1.3029871483372906,1.1588469337356302,1.280438756855576
2026-05-28,1.3045830283372906,1.1588469337356302,1.2911334552102378
2026-05-29,1.3072032563272906,1.1582724407156304,1.2797074954296161
2026-06-01,1.3185575400872909,1.1660521587356303,1.2830895795246802
2026-06-02,1.321927440087291,1.1724205387356303,1.2907678244972578
2026-06-03,1.3134169300872907,1.1665896187356306,1.287294332723949
2026-06-04,1.3023744500872907,1.1630716287356304,1.2796160877513711
2026-06-05,1.3014038700872907,1.1603955287356302,1.2749542961608775
2026-06-08,1.3023820500872907,1.1625428087356304,1.2636197440585009
2026-06-09,1.3099730900872908,1.1709501487356304,1.2730347349177331
2026-06-10,1.2973562604980906,1.1653141135452303,1.2586837294332724
2026-06-11,1.2806964105647909,1.1476567684614505,1.2627056672760513
2026-06-12,1.284626100109791,1.1460828936164504,1.2732175502742231
2026-06-15,1.2906061001097908,1.1479598436164504,1.2945155393053018
2026-06-16,1.2929376901097909,1.1453548236164504,1.299725776965265
2026-06-17,1.2945349401097908,1.1505516036164505,1.2941499085923218
2026-06-18,1.2969233297297909,1.1567620892264503,1.2858318098720294
2026-06-22,1.2981713197297906,1.1568732692264505,1.28327239488117
2026-06-23,1.295347429729791,1.1565754292264503,1.273583180987203
2026-06-24,1.2948283697297909,1.1567284292264504,1.2785191956124315
2026-06-25,1.2942310197297908,1.1562969692264504,1.269835466179159
